date,service_name,category,chip_family,region,environment,cost_centre,cost_usd,currency,anomaly_injected,anomaly_reason,resource_id
2026-05-26,Azure Data Factory,Integration,cpu_general,Southeast Asia,staging,cloud-infra,82.4021,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDataFactory/southeast-asia-001
2026-05-26,Azure Data Factory,Integration,cpu_general,Australia East,staging,finops,102.3646,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDataFactory/australia-east-001
2026-05-26,Azure Blob Storage,Storage,storage,Central India,production,cloud-infra,151.0542,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureBlobStorage/central-india-001
2026-05-26,Azure Blob Storage,Storage,storage,UK South,staging,ml-engineering,146.572,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureBlobStorage/uk-south-001
2026-05-26,Azure Data Lake Storage Gen2,Storage,storage,UK South,staging,cloud-infra,200.7147,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDataLakeStorageGen2/uk-south-001
2026-05-26,Azure Data Lake Storage Gen2,Storage,storage,Central India,production,data-platform,192.1086,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataLakeStorageGen2/central-india-001
2026-05-26,Azure SQL Database,Database,cpu_general,UK South,production,cloud-infra,196.2672,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureSQLDatabase/uk-south-001
2026-05-26,Azure SQL Database,Database,cpu_general,Southeast Asia,production,cloud-infra,192.3304,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureSQLDatabase/southeast-asia-001
2026-05-26,Azure Cosmos DB,Database,cpu_general,Australia East,production,cloud-infra,246.2879,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureCosmosDB/australia-east-001
2026-05-26,Azure Cosmos DB,Database,cpu_general,Southeast Asia,production,analytics,284.6803,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureCosmosDB/southeast-asia-001
2026-05-26,Azure Cosmos DB,Database,cpu_general,West Europe,production,data-platform,247.4267,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureCosmosDB/west-europe-001
2026-05-26,Azure Stream Analytics,Integration,cpu_general,West Europe,staging,data-platform,130.6851,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureStreamAnalytics/west-europe-001
2026-05-26,Azure Stream Analytics,Integration,cpu_general,Central India,production,finops,131.3202,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureStreamAnalytics/central-india-001
2026-05-26,Azure Stream Analytics,Integration,cpu_general,East US,staging,cloud-infra,139.9964,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureStreamAnalytics/east-us-001
2026-05-26,Azure Stream Analytics,Integration,cpu_general,Australia East,production,analytics,141.2749,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureStreamAnalytics/australia-east-001
2026-05-26,Azure Functions,Compute,cpu_serverless,Southeast Asia,production,finops,38.6629,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureFunctions/southeast-asia-001
2026-05-26,Azure Functions,Compute,cpu_serverless,Australia East,production,finops,55.29,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureFunctions/australia-east-001
2026-05-26,Azure Functions,Compute,cpu_serverless,West Europe,staging,cloud-infra,56.9858,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureFunctions/west-europe-001
2026-05-26,Azure Functions,Compute,cpu_serverless,Central India,development,cloud-infra,46.8183,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureFunctions/central-india-001
2026-05-26,Azure Monitor,Management,cpu_general,Central India,staging,finops,83.7987,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureMonitor/central-india-001
2026-05-26,Azure Monitor,Management,cpu_general,West Europe,production,data-platform,87.5936,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMonitor/west-europe-001
2026-05-26,Azure Monitor,Management,cpu_general,Australia East,production,cloud-infra,85.371,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureMonitor/australia-east-001
2026-05-26,Azure Purview,Governance,cpu_general,East US,staging,analytics,69.3708,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzurePurview/east-us-001
2026-05-26,Azure Purview,Governance,cpu_general,UK South,production,data-platform,57.5375,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzurePurview/uk-south-001
2026-05-26,Azure Purview,Governance,cpu_general,Southeast Asia,production,finops,62.0551,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzurePurview/southeast-asia-001
2026-05-26,Azure Purview,Governance,cpu_general,Central India,development,ml-engineering,76.5417,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzurePurview/central-india-001
2026-05-27,Azure Virtual Machines,Compute,cpu_general,East US,production,finops,441.9494,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureVirtualMachines/east-us-001
2026-05-27,Azure Virtual Machines,Compute,cpu_general,Australia East,production,analytics,524.889,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureVirtualMachines/australia-east-001
2026-05-27,Azure Virtual Machines,Compute,cpu_general,Southeast Asia,production,cloud-infra,490.9711,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureVirtualMachines/southeast-asia-001
2026-05-27,Azure Virtual Machines,Compute,cpu_general,West Europe,development,cloud-infra,408.3004,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureVirtualMachines/west-europe-001
2026-05-27,Azure Kubernetes Service,Compute,cpu_general,Central India,development,ml-engineering,370.2762,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureKubernetesService/central-india-001
2026-05-27,Azure Kubernetes Service,Compute,cpu_general,East US,staging,finops,349.0497,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureKubernetesService/east-us-001
2026-05-27,Azure Kubernetes Service,Compute,cpu_general,Southeast Asia,production,finops,339.5274,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureKubernetesService/southeast-asia-001
2026-05-27,Azure Machine Learning,AI/ML,gpu_training,UK South,production,finops,672.186,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureMachineLearning/uk-south-001
2026-05-27,Azure Machine Learning,AI/ML,gpu_training,West Europe,staging,data-platform,684.2995,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMachineLearning/west-europe-001
2026-05-27,Azure Machine Learning,AI/ML,gpu_training,Australia East,staging,finops,696.586,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureMachineLearning/australia-east-001
2026-05-27,Azure Machine Learning,AI/ML,gpu_training,East US,staging,data-platform,721.4093,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMachineLearning/east-us-001
2026-05-27,Azure OpenAI Service,AI/ML,gpu_inference,West Europe,production,finops,305.1828,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureOpenAIService/west-europe-001
2026-05-27,Azure OpenAI Service,AI/ML,gpu_inference,Australia East,development,cloud-infra,263.0097,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureOpenAIService/australia-east-001
2026-05-27,Azure OpenAI Service,AI/ML,gpu_inference,UK South,staging,analytics,284.3351,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureOpenAIService/uk-south-001
2026-05-27,Azure OpenAI Service,AI/ML,gpu_inference,Central India,production,analytics,365.1148,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureOpenAIService/central-india-001
2026-05-27,Azure Databricks,Analytics,cpu_general,UK South,production,analytics,468.9934,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDatabricks/uk-south-001
2026-05-27,Azure Databricks,Analytics,cpu_general,Australia East,staging,analytics,527.3244,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDatabricks/australia-east-001
2026-05-27,Azure Databricks,Analytics,cpu_general,Central India,staging,data-platform,492.7877,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDatabricks/central-india-001
2026-05-27,Azure Synapse Analytics,Analytics,cpu_general,Central India,production,ml-engineering,243.3175,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureSynapseAnalytics/central-india-001
2026-05-27,Azure Synapse Analytics,Analytics,cpu_general,West Europe,staging,analytics,244.4557,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSynapseAnalytics/west-europe-001
2026-05-27,Azure Synapse Analytics,Analytics,cpu_general,Australia East,staging,analytics,238.0015,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSynapseAnalytics/australia-east-001
2026-05-27,Azure Data Factory,Integration,cpu_general,Central India,staging,cloud-infra,92.971,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDataFactory/central-india-001
2026-05-27,Azure Data Factory,Integration,cpu_general,East US,staging,cloud-infra,108.1392,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDataFactory/east-us-001
2026-05-27,Azure Data Factory,Integration,cpu_general,Southeast Asia,production,ml-engineering,118.4419,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataFactory/southeast-asia-001
2026-05-27,Azure Blob Storage,Storage,storage,Australia East,production,analytics,151.4995,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureBlobStorage/australia-east-001
2026-05-27,Azure Blob Storage,Storage,storage,Central India,production,data-platform,164.3778,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureBlobStorage/central-india-001
2026-05-27,Azure Data Lake Storage Gen2,Storage,storage,Central India,production,ml-engineering,212.4683,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataLakeStorageGen2/central-india-001
2026-05-27,Azure Data Lake Storage Gen2,Storage,storage,Australia East,staging,data-platform,184.4406,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataLakeStorageGen2/australia-east-001
2026-05-27,Azure Data Lake Storage Gen2,Storage,storage,East US,production,ml-engineering,191.7349,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataLakeStorageGen2/east-us-001
2026-05-27,Azure Data Lake Storage Gen2,Storage,storage,West Europe,production,data-platform,182.7183,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataLakeStorageGen2/west-europe-001
2026-05-27,Azure SQL Database,Database,cpu_general,West Europe,staging,analytics,196.4523,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSQLDatabase/west-europe-001
2026-05-27,Azure SQL Database,Database,cpu_general,UK South,staging,data-platform,188.6224,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureSQLDatabase/uk-south-001
2026-05-27,Azure SQL Database,Database,cpu_general,Australia East,staging,analytics,195.1354,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSQLDatabase/australia-east-001
2026-05-27,Azure Cosmos DB,Database,cpu_general,West Europe,production,cloud-infra,291.1208,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureCosmosDB/west-europe-001
2026-05-27,Azure Cosmos DB,Database,cpu_general,Central India,development,ml-engineering,242.2864,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureCosmosDB/central-india-001
2026-05-27,Azure Cosmos DB,Database,cpu_general,East US,staging,ml-engineering,264.0782,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureCosmosDB/east-us-001
2026-05-27,Azure Cosmos DB,Database,cpu_general,Southeast Asia,production,finops,250.916,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureCosmosDB/southeast-asia-001
2026-05-27,Azure Stream Analytics,Integration,cpu_general,East US,production,ml-engineering,149.2638,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureStreamAnalytics/east-us-001
2026-05-27,Azure Stream Analytics,Integration,cpu_general,UK South,production,cloud-infra,150.7074,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureStreamAnalytics/uk-south-001
2026-05-27,Azure Stream Analytics,Integration,cpu_general,Central India,production,ml-engineering,145.8287,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureStreamAnalytics/central-india-001
2026-05-27,Azure Stream Analytics,Integration,cpu_general,West Europe,staging,analytics,139.7405,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureStreamAnalytics/west-europe-001
2026-05-27,Azure Functions,Compute,cpu_serverless,Australia East,staging,cloud-infra,50.2045,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureFunctions/australia-east-001
2026-05-27,Azure Functions,Compute,cpu_serverless,West Europe,production,analytics,46.2728,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureFunctions/west-europe-001
2026-05-27,Azure Functions,Compute,cpu_serverless,East US,staging,data-platform,59.1029,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureFunctions/east-us-001
2026-05-27,Azure Functions,Compute,cpu_serverless,Southeast Asia,production,analytics,48.0414,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureFunctions/southeast-asia-001
2026-05-27,Azure Monitor,Management,cpu_general,Central India,production,data-platform,95.7611,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMonitor/central-india-001
2026-05-27,Azure Monitor,Management,cpu_general,Australia East,production,analytics,98.6413,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureMonitor/australia-east-001
2026-05-27,Azure Monitor,Management,cpu_general,East US,production,data-platform,86.8939,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMonitor/east-us-001
2026-05-27,Azure Monitor,Management,cpu_general,West Europe,production,analytics,98.4845,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureMonitor/west-europe-001
2026-05-27,Azure Purview,Governance,cpu_general,West Europe,development,cloud-infra,72.3695,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzurePurview/west-europe-001
2026-05-27,Azure Purview,Governance,cpu_general,Southeast Asia,staging,ml-engineering,77.6278,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzurePurview/southeast-asia-001
2026-05-27,Azure Purview,Governance,cpu_general,Australia East,staging,ml-engineering,65.6392,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzurePurview/australia-east-001
2026-05-27,Azure Purview,Governance,cpu_general,UK South,staging,data-platform,61.1843,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzurePurview/uk-south-001
2026-05-28,Azure Virtual Machines,Compute,cpu_general,Australia East,production,analytics,458.4302,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureVirtualMachines/australia-east-001
2026-05-28,Azure Virtual Machines,Compute,cpu_general,UK South,staging,data-platform,485.7324,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureVirtualMachines/uk-south-001
2026-05-28,Azure Virtual Machines,Compute,cpu_general,East US,production,finops,479.9749,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureVirtualMachines/east-us-001
2026-05-28,Azure Kubernetes Service,Compute,cpu_general,Southeast Asia,development,analytics,341.5261,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureKubernetesService/southeast-asia-001
2026-05-28,Azure Kubernetes Service,Compute,cpu_general,West Europe,production,data-platform,298.7665,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureKubernetesService/west-europe-001
2026-05-28,Azure Kubernetes Service,Compute,cpu_general,East US,production,cloud-infra,365.8973,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureKubernetesService/east-us-001
2026-05-28,Azure Kubernetes Service,Compute,cpu_general,UK South,development,analytics,408.2648,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureKubernetesService/uk-south-001
2026-05-28,Azure Machine Learning,AI/ML,gpu_training,Australia East,production,finops,684.2532,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureMachineLearning/australia-east-001
2026-05-28,Azure Machine Learning,AI/ML,gpu_training,West Europe,staging,data-platform,691.9002,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMachineLearning/west-europe-001
2026-05-28,Azure Machine Learning,AI/ML,gpu_training,East US,production,analytics,689.9637,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureMachineLearning/east-us-001
2026-05-28,Azure Machine Learning,AI/ML,gpu_training,UK South,development,finops,680.7061,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureMachineLearning/uk-south-001
2026-05-28,Azure OpenAI Service,AI/ML,gpu_inference,Southeast Asia,production,analytics,317.7932,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureOpenAIService/southeast-asia-001
2026-05-28,Azure OpenAI Service,AI/ML,gpu_inference,East US,production,data-platform,305.1045,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureOpenAIService/east-us-001
2026-05-28,Azure OpenAI Service,AI/ML,gpu_inference,Central India,production,data-platform,288.3521,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureOpenAIService/central-india-001
2026-05-28,Azure OpenAI Service,AI/ML,gpu_inference,UK South,production,finops,276.9169,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureOpenAIService/uk-south-001
2026-05-28,Azure Databricks,Analytics,cpu_general,UK South,production,finops,434.7889,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDatabricks/uk-south-001
2026-05-28,Azure Databricks,Analytics,cpu_general,West Europe,production,cloud-infra,454.7735,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDatabricks/west-europe-001
2026-05-28,Azure Synapse Analytics,Analytics,cpu_general,UK South,staging,data-platform,232.8347,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureSynapseAnalytics/uk-south-001
2026-05-28,Azure Synapse Analytics,Analytics,cpu_general,Southeast Asia,production,analytics,244.882,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSynapseAnalytics/southeast-asia-001
2026-05-28,Azure Synapse Analytics,Analytics,cpu_general,East US,production,analytics,247.2672,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSynapseAnalytics/east-us-001
2026-05-28,Azure Data Factory,Integration,cpu_general,UK South,production,data-platform,115.2653,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataFactory/uk-south-001
2026-05-28,Azure Data Factory,Integration,cpu_general,West Europe,production,analytics,119.1523,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataFactory/west-europe-001
2026-05-28,Azure Data Factory,Integration,cpu_general,Central India,production,analytics,108.7369,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataFactory/central-india-001
2026-05-28,Azure Blob Storage,Storage,storage,East US,production,finops,142.5889,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureBlobStorage/east-us-001
2026-05-28,Azure Blob Storage,Storage,storage,UK South,production,ml-engineering,154.8534,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureBlobStorage/uk-south-001
2026-05-28,Azure Blob Storage,Storage,storage,Central India,production,data-platform,159.8114,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureBlobStorage/central-india-001
2026-05-28,Azure Blob Storage,Storage,storage,Australia East,production,data-platform,135.8623,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureBlobStorage/australia-east-001
2026-05-28,Azure Data Lake Storage Gen2,Storage,storage,UK South,production,ml-engineering,221.177,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataLakeStorageGen2/uk-south-001
2026-05-28,Azure Data Lake Storage Gen2,Storage,storage,East US,development,finops,201.3299,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDataLakeStorageGen2/east-us-001
2026-05-28,Azure SQL Database,Database,cpu_general,Australia East,production,ml-engineering,216.8576,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureSQLDatabase/australia-east-001
2026-05-28,Azure SQL Database,Database,cpu_general,Southeast Asia,production,analytics,233.4261,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSQLDatabase/southeast-asia-001
2026-05-28,Azure Cosmos DB,Database,cpu_general,Australia East,production,analytics,248.4361,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureCosmosDB/australia-east-001
2026-05-28,Azure Cosmos DB,Database,cpu_general,West Europe,staging,finops,273.6397,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureCosmosDB/west-europe-001
2026-05-28,Azure Cosmos DB,Database,cpu_general,Southeast Asia,development,data-platform,259.3255,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureCosmosDB/southeast-asia-001
2026-05-28,Azure Stream Analytics,Integration,cpu_general,East US,staging,ml-engineering,134.4898,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureStreamAnalytics/east-us-001
2026-05-28,Azure Stream Analytics,Integration,cpu_general,Southeast Asia,production,cloud-infra,128.0677,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureStreamAnalytics/southeast-asia-001
2026-05-28,Azure Functions,Compute,cpu_serverless,Central India,production,data-platform,58.0081,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureFunctions/central-india-001
2026-05-28,Azure Functions,Compute,cpu_serverless,UK South,development,ml-engineering,49.6498,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureFunctions/uk-south-001
2026-05-28,Azure Monitor,Management,cpu_general,Central India,production,ml-engineering,96.0921,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMonitor/central-india-001
2026-05-28,Azure Monitor,Management,cpu_general,Southeast Asia,production,cloud-infra,77.3499,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureMonitor/southeast-asia-001
2026-05-28,Azure Purview,Governance,cpu_general,Central India,production,finops,74.6927,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzurePurview/central-india-001
2026-05-28,Azure Purview,Governance,cpu_general,Australia East,production,cloud-infra,73.9951,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzurePurview/australia-east-001
2026-05-28,Azure Purview,Governance,cpu_general,East US,production,cloud-infra,68.782,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzurePurview/east-us-001
2026-05-28,Azure Purview,Governance,cpu_general,UK South,production,cloud-infra,67.0109,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzurePurview/uk-south-001
2026-05-29,Azure Virtual Machines,Compute,cpu_general,Southeast Asia,production,finops,493.3992,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureVirtualMachines/southeast-asia-001
2026-05-29,Azure Virtual Machines,Compute,cpu_general,Australia East,production,data-platform,565.6417,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureVirtualMachines/australia-east-001
2026-05-29,Azure Kubernetes Service,Compute,cpu_general,UK South,staging,ml-engineering,303.106,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureKubernetesService/uk-south-001
2026-05-29,Azure Kubernetes Service,Compute,cpu_general,Central India,development,cloud-infra,374.9605,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureKubernetesService/central-india-001
2026-05-29,Azure Kubernetes Service,Compute,cpu_general,Southeast Asia,staging,analytics,327.1478,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureKubernetesService/southeast-asia-001
2026-05-29,Azure Kubernetes Service,Compute,cpu_general,West Europe,production,data-platform,352.321,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureKubernetesService/west-europe-001
2026-05-29,Azure Machine Learning,AI/ML,gpu_training,Australia East,development,ml-engineering,647.1406,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMachineLearning/australia-east-001
2026-05-29,Azure Machine Learning,AI/ML,gpu_training,UK South,production,cloud-infra,637.6101,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureMachineLearning/uk-south-001
2026-05-29,Azure Machine Learning,AI/ML,gpu_training,Central India,development,finops,659.6806,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureMachineLearning/central-india-001
2026-05-29,Azure OpenAI Service,AI/ML,gpu_inference,West Europe,production,data-platform,269.1125,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureOpenAIService/west-europe-001
2026-05-29,Azure OpenAI Service,AI/ML,gpu_inference,Australia East,production,finops,320.3349,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureOpenAIService/australia-east-001
2026-05-29,Azure OpenAI Service,AI/ML,gpu_inference,UK South,production,analytics,253.4861,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureOpenAIService/uk-south-001
2026-05-29,Azure Databricks,Analytics,cpu_general,Central India,production,cloud-infra,463.1203,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDatabricks/central-india-001
2026-05-29,Azure Databricks,Analytics,cpu_general,Southeast Asia,production,finops,432.3528,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDatabricks/southeast-asia-001
2026-05-29,Azure Databricks,Analytics,cpu_general,East US,development,ml-engineering,402.3634,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDatabricks/east-us-001
2026-05-29,Azure Databricks,Analytics,cpu_general,Australia East,production,data-platform,451.1378,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDatabricks/australia-east-001
2026-05-29,Azure Synapse Analytics,Analytics,cpu_general,West Europe,production,finops,209.2749,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureSynapseAnalytics/west-europe-001
2026-05-29,Azure Synapse Analytics,Analytics,cpu_general,UK South,production,ml-engineering,239.8095,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureSynapseAnalytics/uk-south-001
